"observation_id";"sso_name";"ra_deg_1";"dec_deg_1";"ra_deg_2";"dec_deg_2";"filter";"xmatch_type";"v_mag_1";"v_mag_1_corrected";"mlim_obs"
"0554500401";"1993 UD1";119.994835;23.337717;120.08719;23.327244;L;2;20.69;22.1742;20.264261
"0795712201";Larrywalker;266.85922;-20.186844;267.10077;-20.22155;L;2;19.17;20.6542;19.415571
"0605990501";"1998 FZ52";272.32047;-19.705824;272.3333;-19.702621;L;2;18.91;20.3942;19.66558
"0505460401";"1998 KT48";333.53455;-17.374657;333.67105;-17.368412;L;2;17.89;19.3742;20.61121
"0200910101";"1998 RE2";63.51323;11.20443;63.556854;11.2442665;L;2;17.97;19.4542;20.951847
"0111170101";Velichko;98.05292;17.6752;98.378746;17.70505;L;2;18.68;20.1642;20.226475
"0723800601";Almeida;181.21388;1.9503947;181.45158;1.8444332;L;2;19.02;20.5042;20.237307
"0303561301";"1999 JH68";10.845806;0.05484339;10.886815;0.070553415;L;2;19.24;20.7242;20.139523
"0200430901";"1999 LT10";210.10257;-1.8135687;210.11334;-1.8217962;L;2;19.3;20.7842;20.207869
"0803951101";"1999 NZ41";146.42592;23.20975;146.44942;23.205797;L;2;18.81;20.2942;20.051609
"0721010601";Mcdavid;261.6348;-14.369527;262.07504;-14.29039;L;2;19.06;20.5442;20.009178
"0600450901";Johnpenna;73.9684;22.784082;74.11315;22.783842;L;2;19.14;20.6242;19.603882
"0211280101";"4168 P-L";355.63455;0.18268995;355.74918;0.249261;L;4;20.02;21.5042;19.85761
"0402430301";Masciarelli;266.33264;-28.935905;266.51984;-28.987438;L;2;18.22;19.7042;21.031286
"0551022701";"1988 RT4";176.33463;2.8483753;176.36598;2.8360884;L;2;20.34;21.8242;20.210415
"0611182901";"1990 OD5";83.65806;22.001549;83.71624;21.994175;L;2;19.76;21.2442;19.774641
"0606371001";Wildcat;30.503588;30.515146;30.638597;30.436352;L;4;17.56;19.0442;19.676188
"0112260601";"1992 PD6";44.348488;13.024523;44.39922;13.044353;L;2;18.67;20.1542;19.576807
"0112260101";"1992 PD6";44.461872;13.06339;44.49752;13.072508;L;2;18.66;20.1442;19.580128
"0672990201";"1994 CG2";318.08548;-30.829996;318.24835;-30.795967;L;2;18.33;19.8142;20.31359
"0160961401";"1996 TJ5";83.714165;21.958147;83.72006;21.959745;L;2;20.1;21.5842;19.995787
"0701981501";Manuboccuni;276.18936;-24.848246;276.28677;-24.862696;L;2;19.63;21.1142;20.525032
"0611182001";"1998 FC63";83.635216;22.096699;83.66589;22.098507;L;2;19.72;21.2042;19.934025
"0511000201";Petewilliams;266.73654;-28.763573;266.75607;-28.761656;L;2;19.64;21.1242;19.176857
"0811022901";Brianbeyt;83.60675;21.964346;83.804955;21.937498;L;2;20.08;21.5642;20.936459
"0804590501";Folsom;272.47144;-19.745087;272.51562;-19.745459;L;2;19.6;21.0842;19.748009
"0675470501";Schoof;332.40186;-12.097546;332.45743;-12.072688;L;2;20.02;21.5042;19.927706
"0802560101";Joannehsieh;184.87996;2.0475237;184.99066;2.0076375;L;4;18.64;20.1242;20.343355
"0203260101";Dascoli;57.40542;17.113121;57.69677;17.175253;L;2;20.22;21.7042;20.595097
"0205330501";"2000 OO48";347.10965;-2.2654345;347.15573;-2.2581284;L;2;18.57;20.0542;19.402891
"0152530101";Heidimanning;122.521286;28.174599;122.62984;28.165209;L;2;19.5;20.9842;20.439968
"0671540301";Craigwallace;146.30176;9.80507;146.3796;9.775157;L;2;19.93;21.4142;20.135471
"0203690101";"2733 P-L";9.917604;0.81443405;10.044799;0.8964131;L;2;19.45;20.9342;20.27663
"0406600301";Bernardburke;272.06375;-20.514784;272.1485;-20.504517;L;2;18.63;20.1142;19.703354
"0202680101";Puntel;263.14584;-26.117146;263.7104;-26.164032;L;3;19.16;20.6442;20.990826
"0744490401";"1998 DN13";339.06747;-12.605527;339.41794;-12.425831;L;4;18.77;20.2542;20.221659
"0744490601";"1998 ED21";339.0996;-12.451734;339.3135;-12.372404;L;2;19.67;21.1542;19.643269
"0503480401";"1998 FP11";38.93064;11.485216;38.962498;11.479665;L;4;18.86;20.3442;20.128517
"0783880201";Ashleyamini;347.3283;-4.1624527;347.49127;-4.0890822;L;2;19.53;21.0142;20.30567
"0693430401";"1999 NV42";163.05415;10.73618;163.12082;10.701025;L;2;19.94;21.4242;19.426191
"0601391101";"1999 RQ204";310.90546;-10.698597;311.092;-10.659884;L;2;18.69;20.1742;19.528208
"0744500301";Nishashah;65.524994;19.432865;65.68109;19.471148;L;2;19.13;20.6142;20.455608
"0556230701";"5149 T-2";172.1561;-4.5211306;172.22269;-4.5209904;L;4;19.59;21.0742;19.96428
"0744413101";"1992 UW2";184.13513;4.0485187;184.24059;4.017685;L;2;19.92;21.4042;20.540838
"0560192001";"1998 FM10";11.224431;-1.6727914;11.411547;-1.6245708;L;4;18.97;20.4542;20.033825
"0304201801";Jennyblank;103.756676;24.117935;103.7712;24.116217;L;2;19.8;21.2842;19.566477
"0670300301";"1998 JT";288.62402;-21.461517;288.85233;-21.392649;L;3;18.66;20.1442;19.780638
"0672720101";Luttrell;121.971085;20.90133;122.21087;20.817497;L;2;19.68;21.1642;20.64862
"0147670201";"1999 RH151";204.38773;-12.916987;204.40245;-12.932401;L;2;18.71;20.1942;19.424282
"0653840301";"1999 RX151";24.92307;6.2632523;24.990837;6.2800355;L;4;18.92;20.4042;19.992237
"0723100301";"1999 RD212";180.39589;-3.7375968;180.53845;-3.8352344;L;2;18.99;20.4742;20.062399
"0722570301";Tochigi;172.18864;17.136398;172.22377;17.099415;L;2;18.36;19.8442;20.276335
"0725300137";"2000 RO51";135.65071;1.5724044;135.6569;1.5742104;L;2;19.35;20.8342;19.782568
"0725300158";"2000 RO51";135.81033;1.6092647;135.81647;1.6103175;L;2;19.36;20.8442;19.760668
"0803950801";Wickwar;146.94852;14.324508;146.99594;14.309682;L;2;20.0;21.4842;20.027674
"0722310201";Auster;311.86676;-10.030629;312.1446;-9.98844;L;2;18.68;20.1642;20.974728
"0694640701";"4014 P-L";266.96307;-28.103971;267.15347;-28.086859;L;2;19.53;21.0142;19.985697
"0110980601";"1030 T-1";199.89258;-14.855864;200.10112;-14.912879;L;2;18.01;19.4942;20.683609
"0201350101";"1989 TQ";98.41339;17.684444;98.44322;17.684088;L;2;18.96;20.4442;19.963524
"0748020201";Ranke;207.4972;-13.191087;207.56726;-13.211629;L;2;20.33;21.8142;21.092522
"0785102001";"1991 VM6";35.53738;-4.0501313;35.584934;-4.056256;L;4;18.58;20.0642;20.268349
"0554680101";"1996 VY4";198.25272;-16.015276;198.71022;-16.2376;L;4;20.12;21.6042;20.213728
"0604210201";"1997 YK2";38.293797;20.41277;38.334797;20.432848;L;2;19.2;20.6842;19.51452
"0502091601";Jerahalpern;139.6789;16.207598;140.07767;16.067873;L;2;19.84;21.3242;20.20809
"0827010301";Tomlindstom;179.89836;3.3527899;179.94878;3.3230445;L;4;19.14;20.6242;20.317192
"0693990201";Zdenekmiler;170.0517;6.526658;170.31767;6.4087863;L;2;18.9;20.3842;21.740555
"0082140301";"1999 GA33";169.59502;13.031147;169.65869;12.995688;L;2;19.14;20.6242;19.762932
"0149410401";Lazio;340.02484;-5.835116;340.1572;-5.7838163;L;2;19.65;21.1342;19.335403
"0611181001";"1999 RA105";83.535736;21.892864;83.56111;21.893772;L;2;19.21;20.6942;20.002636
"0400260301";"1999 RD105";98.60529;17.698011;98.62013;17.70422;L;2;19.08;20.5642;19.961668
"0501620101";Freilich;63.547665;14.143644;63.601753;14.144942;L;2;19.65;21.1342;19.416988
"0305540901";Fredmerlin;246.94324;-24.595352;247.1404;-24.685915;L;2;19.0;20.4842;20.489204
"0784770601";"2000 AL186";304.37698;-16.15217;304.43958;-16.168558;L;2;18.84;20.3242;20.9717
"0740920501";"2000 SR179";189.94781;-5.40253;189.98132;-5.4223213;L;2;19.82;21.3042;19.44804
"0743950501";Aakashshah;146.33344;10.014907;146.50879;9.944301;L;2;18.82;20.3042;20.350029
"0148090501";"2000 VH57";268.62286;-26.341057;268.65973;-26.338758;L;2;18.33;19.8142;19.91983
"0694640601";Krumeich;266.86935;-28.297895;266.96628;-28.290537;L;2;19.55;21.0342;20.040825
"0671430201";Nemrut Dagi;133.16371;33.604065;133.30663;33.495365;L;2;18.23;19.7142;20.346478
"0202680101";"3510 T-3";263.3454;-26.153524;263.92325;-26.229404;L;3;19.72;21.2042;20.990826
"0551750301";"1981 EH33";175.36774;2.4050028;175.46489;2.3849788;L;2;20.1;21.5842;19.738302
"0406210201";"1990 SQ1";186.96468;-11.752381;187.04805;-11.788212;L;4;19.78;21.2642;20.349415
"0653450601";"1990 SQ1";161.22755;4.302412;161.29459;4.2748113;L;2;19.69;21.1742;21.295784
"0743950101";"1991 GF9";146.28499;10.088432;146.54424;9.998545;L;2;20.32;21.8042;20.231308
"0203361901";Rugen;149.83572;2.071945;149.87428;2.0434353;L;2;18.83;20.3142;20.523705
"0106660201";"1993 FQ7";333.7607;-17.693607;333.85336;-17.62511;L;2;19.95;21.4342;19.945421
"0106660101";"1993 FQ7";333.6602;-17.787268;333.7527;-17.700247;L;2;19.94;21.4242;19.849964
"0203280201";"1993 VF2";121.50651;24.007793;121.54652;23.99785;L;2;19.68;21.1642;19.410583
"0762520301";"1994 CJ17";135.97731;15.275161;136.2979;15.216796;L;2;19.45;20.9342;20.021412
"0748391301";"1998 EC9";266.46103;-20.213444;267.1787;-20.26543;L;2;18.53;20.0142;20.37815
"0505930301";Shanhuang;124.78497;20.993925;125.035126;20.90358;L;2;19.76;21.2442;20.940767
"0503630101";Jimyang;113.661194;26.847317;113.788925;26.837866;L;2;19.67;21.1542;19.684519
"0552920101";Georgechen;43.70149;19.46379;43.800594;19.466854;L;4;18.3;19.7842;19.555645
"0721010501";Koirala;261.73932;-14.092635;262.03464;-14.169803;L;2;19.2;20.6842;19.955685
"0744413101";"1998 WG7";184.12743;3.972793;184.23596;3.9461696;L;2;19.89;21.3742;20.540838
"0111040101";Joshuaturner;94.37041;9.065642;94.41348;9.092478;L;2;18.94;20.4242;20.002222
"0404790101";"1999 RW1";243.53246;-22.469885;243.70685;-22.497894;L;2;20.54;22.0242;20.275503
"0744440401";"1999 TE296";191.5808;2.2761276;191.95499;2.180034;L;2;19.45;20.9342;20.224424
"0723800701";"1999 VA5";180.90793;1.8377893;181.06448;1.7499626;L;4;20.49;21.9742;20.147335
"0505150401";"1999 VE159";257.92685;-22.968126;258.0217;-22.969458;L;2;19.77;21.2542;20.324858
"0810400801";"1999 VM186";63.12503;11.856241;63.13226;11.858645;L;4;19.1;20.5842;19.346272
"0504780501";"1999 XQ57";193.28526;-9.254789;193.51744;-9.269205;L;4;19.39;20.8742;21.501001
"0781210301";"2000 AQ200";63.447517;5.38491;63.713947;5.4863567;L;2;19.17;20.6542;20.080555
"0153950901";"2000 SG172";245.6509;-15.715483;245.68787;-15.722289;L;2;17.83;19.3142;19.771204
"0701981401";"1992 UA6";276.1339;-24.909822;276.20615;-24.90575;L;2;19.1;20.5842;20.005835
"0108670101";"1997 GZ22";155.66763;4.3522186;155.77438;4.3058195;L;4;19.52;21.0042;20.387241
"0784401001";Lucasmoller;126.495804;26.656609;126.61564;26.609167;L;2;19.69;21.1742;20.265108
"0770380201";Xinwang;173.37413;0.68265545;173.42743;0.67117846;L;2;19.29;20.7742;20.259308
"0406570301";Winigleason;63.34803;28.229904;63.40861;28.240053;L;2;20.03;21.5142;20.178822
"0722900101";Kanipe;19.442713;11.239793;19.595156;11.259193;L;4;19.46;20.9442;20.94021
"0672720101";"1998 MN7";122.292946;20.79522;122.43495;20.757338;L;2;20.54;22.0242;20.64862
"0505150101";"1998 QD99";257.97546;-23.343473;258.04126;-23.342903;L;2;18.39;19.8742;19.95749
"0203690101";Kaitduncan;9.799164;0.7051329;9.893975;0.76914316;L;2;19.28;20.7642;20.27663
"0803160501";"1999 TW245";36.56172;3.2141623;36.6076;3.2467568;L;2;19.92;21.4042;19.428516
"0694641401";Sarakirsch;267.08905;-28.262865;267.37262;-28.28214;L;2;19.15;20.6342;19.984818
"0405770101";Michaelding;193.49594;-12.452664;193.63501;-12.507489;L;2;19.76;21.2442;20.073639
"0677610101";"2000 CL58";33.650623;-4.16388;33.745167;-3.969922;L;2;18.99;20.4742;19.872105
"0677610131";"2000 CL58";33.6497;-4.1658936;33.7452;-3.969873;L;2;18.99;20.4742;20.232243
"0743950501";Loewenstein;146.35367;9.747387;146.49283;9.677003;L;4;19.32;20.8042;20.350029
"0744490501";Ungaretti;339.0065;-12.557127;339.19934;-12.476964;L;2;19.54;21.0242;19.682575
"0801830101";"1997 NA3";245.57222;-23.139912;245.74107;-23.174517;L;2;19.7;21.1842;19.56996
"0677610140";"1998 MN16";30.132433;-4.5725913;30.39163;-4.238744;L;4;17.95;19.4342;19.809097
"0203450101";Urakawa;134.5945;13.872359;134.70047;13.849774;L;2;19.08;20.5642;20.317167
"0502120101";Ibuki;184.58986;5.7678843;185.04112;5.664891;L;3;18.54;20.0242;20.637852
"0803410701";"1998 UX25";318.8453;-3.2792828;318.9581;-3.2323887;L;2;19.03;20.5142;20.265469
"0782010101";"1999 RS13";20.304707;0.99322623;20.596199;1.0542791;L;3;19.22;20.7042;20.498602
"0783670101";Patrickdufour;341.4917;-5.4251013;341.6353;-5.36594;L;2;19.72;21.2042;20.6225
"0800380101";Aimeemcarthy;334.28232;-3.6335208;334.55002;-3.628897;L;4;18.71;20.1942;20.690218
"0782520701";Halverson;155.5051;19.840063;155.73578;19.840675;L;2;18.7;20.1842;20.754993
"0727761001";"1999 VC7";284.14743;-37.93655;284.31512;-37.84939;L;2;19.18;20.6642;20.458178
"0720780301";"1999 VZ52";272.30887;-19.855673;272.38412;-19.867887;L;2;17.69;19.1742;19.941406
"0603980101";Benjaminlu;5.2943716;5.5752134;5.4851556;5.650688;L;4;19.69;21.1742;20.619598
"0802200801";Palus;165.05562;9.921617;165.14186;9.899252;L;2;19.71;21.1942;19.924963
"0764191001";"1999 XR124";265.1682;-28.522131;265.3386;-28.520597;L;2;19.18;20.6642;20.289219
"0305540601";"1999 XZ125";246.48213;-24.564259;246.74023;-24.65632;L;2;19.5;20.9842;21.521074
"0305540701";"1999 XZ125";246.78343;-24.66953;247.0239;-24.7596;L;2;19.47;20.9542;21.523897
"0675471801";Petermassey;323.4828;-13.485075;323.5289;-13.475289;L;2;19.47;20.9542;19.685972
"0693990101";"2000 AA103";169.80402;6.624351;169.92863;6.573029;L;4;20.54;22.0242;21.730982
"0505930301";"2000 QY1";125.04293;20.986795;125.54017;21.033722;L;2;20.19;21.6742;20.940767
"0762761001";"1993 JY";70.316154;14.008283;70.327484;14.007057;L;4;19.5;20.9842;20.042717
"0673002333";"1995 ST3";352.7049;-0.76966804;353.45395;-0.39971396;L;3;18.54;20.0242;19.926802
"0673002336";"1995 ST3";352.7049;-0.76966804;353.45395;-0.39971396;L;4;18.54;20.0242;19.932152
"0201902301";Benuri;305.55966;-20.880793;305.70786;-20.86523;L;2;20.2;21.6842;19.86116
"0793581001";Astrometria;35.346306;-4.130742;35.35124;-4.1197343;L;2;18.48;19.9642;20.400606
"0793580901";Astrometria;35.296837;-4.265823;35.30029;-4.2568603;L;4;18.47;19.9542;20.292053
"0743630801";"1998 PG1";266.47232;-29.105253;266.5869;-29.1308;L;2;18.69;20.1742;19.340014
"0136950201";"1998 QN92";190.779;-11.250762;190.80057;-11.263226;L;2;19.07;20.5542;19.618504
"0136550101";"1998 SF67";187.18503;2.0897768;187.3148;1.9964979;L;2;19.69;21.1742;20.62759
"0803952201";"1998 SK146";180.43675;1.397519;180.4792;1.3925968;L;2;19.14;20.6242;20.188965
"0803951801";"1998 WU";145.33487;4.3045216;145.3675;4.309522;L;2;19.28;20.7642;20.160904
"0206990701";Garabedian;257.41754;-23.94346;257.48282;-23.939869;L;4;19.94;21.4242;20.229713
"0793980301";Mokshagundam;83.753334;21.898815;83.77565;21.90324;L;2;19.76;21.2442;20.339243
"0504940601";"2000 BZ16";266.70734;-29.291618;266.72275;-29.28698;L;2;18.84;20.3242;19.181513
"0677681237";"2000 VK29";30.792997;-6.0253983;31.11995;-6.0428667;L;2;17.98;19.4642;19.843235
"0412590201";"1988 NU";83.7335;21.996304;83.74039;21.994242;L;2;18.84;20.3242;20.00685
"0695290101";"1998 HJ7";37.051876;-9.281893;37.5987;-9.002429;L;2;18.82;20.3042;21.047554
"0134921001";"1998 QP33";58.228313;-0.05800175;58.298088;-0.003118889;L;2;18.8;20.2842;20.21712
"0204630301";"2000 AT50";218.55344;0.15672947;218.59103;0.1628919;L;4;18.42;19.9042;20.377583
"0206060201";"2000 CW56";145.16353;14.854131;145.22359;14.843534;L;2;19.61;21.0942;20.194166
"0674480701";"2000 CW56";216.45921;-1.5706867;216.4775;-1.5658368;L;2;19.39;20.8742;19.513601
"0811022901";"2000 EC48";83.55069;22.040302;83.77989;22.029543;L;2;19.1;20.5842;20.936459
"0203360801";Laichinglung;150.16132;2.291657;150.2468;2.2235851;L;2;19.57;21.0542;20.745321
"0203360401";Laichinglung;150.64542;1.9678752;150.69733;1.9335655;L;2;19.54;21.0242;20.377773
"0723800701";"1985 RQ2";181.11491;1.9267298;181.36554;1.7864113;L;4;20.33;21.8142;20.147335
"0200240501";"1996 TQ12";107.3408;-0.6457768;107.43;-0.6941095;L;2;19.54;21.0242;19.986597
"0110950401";"1998 DR35";197.56714;8.317914;197.60327;8.293512;L;2;17.59;19.0742;19.614622
"0400790101";"1999 BS2";278.7325;-33.126225;278.792;-33.090557;L;4;18.71;20.1942;19.891973
"0407030101";"1999 VJ149";5.6009073;0.33992985;5.6952767;0.38255012;L;2;20.16;21.6442;20.216505
"0302351801";"2000 AD23";149.73056;2.1809497;149.77156;2.1741188;L;2;18.98;20.4642;20.099297
"0803760401";Janemcdonald;213.29066;-19.99057;213.34889;-20.010534;L;2;18.91;20.3942;19.364752
"0721010601";Julianewman;261.42206;-14.23381;261.9717;-14.173733;L;2;20.04;21.5242;20.009178
"0147670301";"2000 KD60";130.31282;13.2526455;130.40086;13.219644;L;2;19.76;21.2442;20.182127
"0653450501";"2000 RZ76";134.02924;5.7267923;134.16698;5.7326894;L;4;19.83;21.3142;21.137415
"0551600101";"2001 FC29";193.14197;-15.588075;193.51285;-15.670141;L;2;20.38;21.8642;20.591492
"0653040101";"1993 PS3";117.776436;17.672632;117.99329;17.59754;L;2;19.18;20.6642;20.684793
"0302440301";Giorgilli;333.63327;-17.118803;333.64658;-17.098148;L;2;20.23;21.7142;20.203733
"0653830101";"1996 CE1";260.9963;-28.518427;261.18747;-28.541641;L;2;20.12;21.6042;19.711613
"0412592101";"1997 MA3";83.43848;22.008585;83.51511;22.010576;L;2;18.91;20.3942;20.504515
"0725070101";Distratis;322.11978;-4.581601;322.32422;-4.493357;L;2;17.85;19.3342;20.93884
"0146990101";"1998 RQ2";155.40712;13.135425;155.44171;13.104318;L;2;19.38;20.8642;19.477118
"0611182301";"1998 SN50";83.713036;22.167587;83.78533;22.161493;L;2;19.14;20.6242;20.68847
"0407030201";"1998 VM33";67.67167;20.597271;67.754974;20.61419;L;2;19.78;21.2642;20.126331
"0066950301";Dastidar;349.51456;0.18092258;349.55768;0.19955084;L;2;19.38;20.8642;19.40788
"0126700301";"2000 ET48";187.22325;1.9254593;187.3052;1.8966949;L;4;19.66;21.1442;19.857164
"0611180301";Dantzler;83.55593;21.977604;83.59951;21.971779;L;2;19.84;21.3242;20.61343
"0555870201";"2000 FJ29";152.10477;12.207035;152.2489;12.141047;L;2;20.19;21.6742;20.505556
"0728990101";"2000 FX29";123.32464;25.61281;123.625435;25.570929;L;4;20.08;21.5642;19.81512
"0092850201";"2000 GZ176";324.05835;-14.727333;324.37668;-14.6114235;L;2;20.01;21.4942;20.213663
"0741300601";Budisteanu;21.552225;1.9587142;21.815996;2.0339434;L;2;19.81;21.2942;19.825579
"0600121701";Chakraborty;82.79273;13.631201;82.937195;13.609642;L;2;19.13;20.6142;20.281857
"0503490201";"2000 QP27";340.26392;-9.828102;340.9033;-9.585472;L;3;18.54;20.0242;21.154972
"0764190501";"2001 MU27";265.93454;-28.277205;265.9834;-28.272104;L;2;18.7;20.1842;20.413855
"0603260401";"1992 AY";187.40196;12.894006;187.43619;12.867625;L;4;18.9;20.3842;20.258982
"0554500401";"1993 FR1";119.777695;23.297613;119.84289;23.289865;L;2;18.88;20.3642;20.264261
"0694641001";"1993 FD25";266.34912;-29.194183;266.57587;-29.156101;L;2;18.96;20.4442;20.052425
"0673002349";"1993 PY5";351.67105;-0.52343357;352.11115;-0.25896183;L;4;19.36;20.8442;19.942978
"0673002351";"1993 PY5";351.67105;-0.52343357;352.11115;-0.25896183;L;3;19.36;20.8442;20.044338
"0049340201";"1993 TK38";335.12094;-24.822449;335.15808;-24.770369;L;2;19.39;20.8742;19.620285
"0655860101";"1995 AV2";187.52693;1.1971538;187.84929;1.0820962;L;2;18.85;20.3342;19.713177
"0673000150";"1996 XE1";334.38776;0.07349772;334.73944;0.16164905;L;2;18.73;20.2142;20.004335
"0201830401";Benjaminpeirce;213.1178;-3.3209195;213.17296;-3.3385408;L;4;19.96;21.4442;20.172892
"0694640601";Honzavesely;266.7668;-28.390594;266.83615;-28.374834;L;2;19.5;20.9842;20.040825
"0811022401";Michaellaue;83.644104;22.027523;83.68736;22.03513;L;2;19.59;21.0742;19.994263
"0402070301";Henrylin;200.15645;-11.736624;200.41628;-11.835991;L;2;19.48;20.9642;20.430317
"0803910401";Rausal;183.60075;2.8472998;183.86322;2.7830226;L;2;19.88;21.3642;20.166779
"0721620101";Rausal;129.2882;19.900072;129.6132;19.837357;L;2;19.48;20.9642;20.536062
"0694640201";"1998 XV15";266.41965;-29.38701;266.52054;-29.34289;L;2;19.8;21.2842;20.11182
"0674600601";"1998 XV15";266.5093;-29.077724;266.6022;-29.089268;L;2;20.22;21.7042;19.957119
"0110990101";"1998 YL7";39.678173;16.56369;39.76575;16.598646;L;2;18.92;20.4042;19.43724
"0414380701";"1999 JF80";63.186344;11.82884;63.192314;11.83644;L;2;19.66;21.1442;19.375134
"0304201801";Uppili;103.7602;24.115025;103.79513;24.111156;L;2;18.93;20.4142;19.566477
"0205240101";Sarahwu;266.81885;-28.09407;267.09433;-28.115034;L;2;20.09;21.5742;20.075031
"0803910401";Parthakker;183.55232;2.767837;183.77765;2.6701868;L;2;20.14;21.6242;20.166779
"0202680101";"2000 JV38";263.58868;-26.059216;264.04462;-26.160124;L;2;19.93;21.4142;20.990826
"0742830140";"2000 KN30";14.741928;-0.0624215;14.762751;-0.05559372;L;4;18.14;19.6242;20.198235
"0744500301";Pistacchi;65.53271;19.677149;65.689;19.701818;L;4;20.2;21.6842;20.455608
"0554600301";"2000 LC29";272.19293;-20.311884;272.22552;-20.31137;L;2;19.36;20.8442;19.773863
"0601390201";"2000 OH40";310.91385;-10.684556;310.9497;-10.689613;L;2;19.65;21.1342;19.664627
"0802200801";"2000 QK100";165.02968;9.970986;165.06645;9.961143;L;2;20.03;21.5142;19.924963
"0679380701";Yukitrippel;133.5546;20.093306;133.63747;20.081594;L;2;20.13;21.6142;20.070469
"0693820101";"2001 OO71";197.78941;-1.1856029;197.92552;-1.191907;L;4;20.95;22.4342;20.921854
"0783450201";"4282 T-3";337.48184;-0.15306602;337.55948;-0.12614177;L;4;20.27;21.7542;20.894442
"0783880201";"1978 VK7";347.18484;-4.2439103;347.48975;-4.1178327;L;2;20.42;21.9042;20.30567
"0803951301";"1988 SJ3";167.95746;24.5976;168.02377;24.602293;L;2;20.15;21.6342;20.018475
"0412600601";"1992 SL23";283.8562;-37.82433;284.0473;-37.73278;L;3;19.32;20.8042;20.147001
"0801681301";"1994 VD1";267.32742;-28.432499;267.44476;-28.433506;L;2;19.97;21.4542;20.203415
"0207060201";"1995 OB5";188.55344;-3.734846;188.5908;-3.7564986;L;4;20.77;22.2542;20.39053
"0724210501";"1997 SG2";266.46338;-29.091806;266.66864;-29.07098;L;2;18.7;20.1842;19.921371
"0821670101";"1997 SS10";351.81604;-1.241765;351.8929;-1.215109;L;2;19.77;21.2542;20.84287
"0553510701";Reneefleming;114.59439;21.454372;114.703;21.432951;L;2;20.24;21.7242;20.151148
"0801682001";"1998 EB3";267.90823;-28.756104;267.95645;-28.760803;L;2;18.74;20.2242;20.20006
"0303110401";"1998 FZ59";14.021356;0.588206;14.035125;0.5973459;L;2;19.02;20.5042;19.66478
"0673000133";Vespucci;334.23532;0.59326935;334.5008;0.59146106;L;3;19.19;20.6742;20.020546
